period,flowDesc,partnerDesc,cmdCode,primaryValue
2019,Export,Morocco,284440,250000
2019,Export,Oman,284440,55666
2019,Export,Netherlands,284440,50545
2019,Export,Niger,284440,1192506
2019,Export,Nigeria,284440,200
2019,Export,Norway,284440,27000
2019,Export,Pakistan,284440,249084
2019,Export,Peru,284440,22535
2019,Export,Philippines,284440,42874
2019,Export,Russian Federation,284440,148793
2019,Export,India,284440,244984
2019,Export,Viet Nam,284440,71290
2019,Export,South Africa,284440,34640
2019,Export,Spain,284440,28837
2019,Export,Sweden,284440,45606
2019,Export,Thailand,284440,69000
2019,Export,Egypt,284440,2714
2019,Export,United Kingdom,284440,53473
2019,Export,USA,284440,515550
2019,Import,World,284590,60231424
2019,Import,Australia,284590,421
2019,Import,Austria,284590,16549
2019,Import,Armenia,284590,389568
2019,Import,Belgium,284590,110249
2019,Import,Canada,284590,905341
2019,Import,China,284590,15960
2019,Import,Czechia,284590,43603
2019,Import,Finland,284590,4830
2019,Import,France,284590,492219
2019,Import,Georgia,284590,18256
2019,Import,Germany,284590,2589369
2019,Import,Iran,284590,73989
2019,Import,Ireland,284590,1280
2019,Import,Israel,284590,349837
2019,Import,Italy,284590,4656
2019,Import,Japan,284590,3940548
2019,Import,Rep. of Korea,284590,4415546
2019,Import,Malaysia,284590,188000
2019,Import,Netherlands,284590,49470
2019,Import,New Zealand,284590,5266
2019,Import,Norway,284590,111626
2019,Import,Poland,284590,559
2019,Import,Portugal,284590,14321
2019,Import,Russian Federation,284590,3301022
2019,Import,India,284590,31396
2019,Import,Spain,284590,8097
2019,Import,Sweden,284590,926
2019,Import,Switzerland,284590,2428467
2019,Import,Ukraine,284590,28900
2019,Import,United Kingdom,284590,114176
2019,Import,USA,284590,40576977
2019,Export,World,284590,11315985
2019,Export,Argentina,284590,39600
2019,Export,Australia,284590,164188
2019,Export,Bahrain,284590,12152
2019,Export,Belgium,284590,30330
2019,Export,Brazil,284590,57528
2019,Export,Brunei Darussalam,284590,14506
2019,Export,Bulgaria,284590,45800
2019,Export,Canada,284590,264749
2019,Export,Chile,284590,41667
2019,Export,Colombia,284590,69720
2019,Export,Finland,284590,1982
2019,Export,France,284590,6983
2019,Export,Germany,284590,2593165
2019,Export,"China, Hong Kong SAR",284590,450687
2019,Export,Indonesia,284590,5600
2019,Export,Iran,284590,20
2019,Export,Italy,284590,124178
2019,Export,Japan,284590,87500
2019,Export,Jordan,284590,9200
2019,Export,Rep. of Korea,284590,4348400
2019,Export,Lebanon,284590,5550
2019,Export,"China, Macao SAR",284590,9900
2019,Export,Malaysia,284590,62651
2019,Export,"Other Asia, nes",284590,171524
2019,Export,Pakistan,284590,53604
2019,Export,Paraguay,284590,3825
2019,Export,Peru,284590,20825
2019,Export,Philippines,284590,20100
2019,Export,Russian Federation,284590,46700
2019,Export,Saudi Arabia,284590,9450
2019,Export,India,284590,85390
2019,Export,Singapore,284590,32033
2019,Export,South Africa,284590,76000
2019,Export,Switzerland,284590,10107
2019,Export,Thailand,284590,17998
2019,Export,United Arab Emirates,284590,1960
2019,Export,Türkiye,284590,22000
2019,Export,Egypt,284590,105762
2019,Export,United Kingdom,284590,21477
2019,Export,USA,284590,2147688
2019,Export,Uruguay,284590,23486
2019,Import,World,285210,332261
2019,Import,Argentina,285210,244651
2019,Import,Armenia,285210,2379
2019,Import,China,285210,112
2019,Import,Czechia,285210,59
2019,Import,Germany,285210,67712
2019,Import,Israel,285210,2357
2019,Import,Poland,285210,173
2019,Import,India,285210,1728
2019,Import,Switzerland,285210,1448
2019,Import,USA,285210,11642
2019,Export,World,285210,2700
2019,Export,"China, Hong Kong SAR",285210,100
2019,Export,Pakistan,285210,2600
2019,Import,World,291462,4140685
2019,Import,Australia,291462,1070802
2019,Import,Austria,291462,51
2019,Import,Canada,291462,111387
2019,Import,China,291462,291916
2019,Import,Denmark,291462,826
2019,Import,Finland,291462,87
2019,Import,Germany,291462,22548
2019,Import,"China, Hong Kong SAR",291462,648
2019,Import,Hungary,291462,36
2019,Import,Ireland,291462,841
2019,Import,Israel,291462,1288
2019,Import,Italy,291462,63
2019,Import,Japan,291462,430061
2019,Import,Rep. of Korea,291462,650
2019,Import,"Other Asia, nes",291462,810
2019,Import,Netherlands,291462,189
2019,Import,New Zealand,291462,29111
2019,Import,Norway,291462,13897
2019,Import,Romania,291462,80
2019,Import,India,291462,170625
2019,Import,Singapore,291462,5300
2019,Import,Spain,291462,367
2019,Import,United Kingdom,291462,426
2019,Import,USA,291462,1988676
2019,Export,World,291462,140527262
2019,Export,Argentina,291462,103362
2019,Export,Australia,291462,5660630
2019,Export,Austria,291462,41484
2019,Export,Bangladesh,291462,18750
2019,Export,Belgium,291462,208318
2019,Export,Brazil,291462,2053062
2019,Export,Bulgaria,291462,6555
2019,Export,Belarus,291462,3184
2019,Export,Canada,291462,13607353
2019,Export,Chile,291462,4800
2019,Export,Croatia,291462,335
2019,Export,Czechia,291462,28715
2019,Export,Denmark,291462,1549887
2019,Export,Ecuador,291462,160483
2019,Export,El Salvador,291462,697
2019,Export,France,291462,733403
2019,Export,Georgia,291462,4738
2019,Export,Germany,291462,8348428
2019,Export,Greece,291462,12932
2019,Export,Guatemala,291462,6375
2019,Export,"China, Hong Kong SAR",291462,427930
2019,Export,Hungary,291462,15131
2019,Export,Indonesia,291462,305131
2019,Export,Iran,291462,769255
2019,Export,Ireland,291462,76904
2019,Export,Israel,291462,46751
2019,Export,Italy,291462,143989
2019,Export,Japan,291462,3665580
2019,Export,Jordan,291462,7836
2019,Export,Rep. of Korea,291462,1793691
2019,Export,Lebanon,291462,8391
2019,Export,Latvia,291462,356
2019,Export,Lithuania,291462,10000
2019,Export,Malaysia,291462,97194
2019,Export,Mexico,291462,264461
2019,Export,"Other Asia, nes",291462,292339
2019,Export,Nepal,291462,8899
2019,Export,Netherlands,291462,1551780
2019,Export,New Zealand,291462,1264776
2019,Export,Norway,291462,281
2019,Export,Pakistan,291462,264505
2019,Export,Peru,291462,3155
2019,Export,Philippines,291462,34577
2019,Export,Poland,291462,181374
2019,Export,Romania,291462,89264
2019,Export,Russian Federation,291462,379142
2019,Export,Serbia,291462,8907
2019,Export,India,291462,5059965
2019,Export,Singapore,291462,28900
2019,Export,Viet Nam,291462,534617
2019,Export,Slovenia,291462,1995
2019,Export,South Africa,291462,96967
2019,Export,Spain,291462,838556
2019,Export,Sweden,291462,41460
2019,Export,Switzerland,291462,160087
2019,Export,Syria,291462,16382
2019,Export,Thailand,291462,360271
2019,Export,Tunisia,291462,5100
2019,Export,Türkiye,291462,339672
2019,Export,Ukraine,291462,23374
2019,Export,Egypt,291462,101688
2019,Export,United Kingdom,291462,1479135
2019,Export,USA,291462,87173523
2019,Export,Uzbekistan,291462,480
2019,Import,World,291469,21435474
2019,Import,Armenia,291469,63
2019,Import,Belgium,291469,156
2019,Import,Myanmar,291469,11891692
2019,Import,Canada,291469,4104
2019,Import,China,291469,913264
2019,Import,France,291469,7208
2019,Import,Germany,291469,2790
2019,Import,Indonesia,291469,170
2019,Import,Italy,291469,12
2019,Import,Japan,291469,6794271
2019,Import,Rep. of Korea,291469,350
2019,Import,Lithuania,291469,1443
2019,Import,"Other Asia, nes",291469,15000
2019,Import,Poland,291469,2109
2019,Import,India,291469,1684139
2019,Import,Spain,291469,2295
2019,Import,Switzerland,291469,4568
2019,Import,Ukraine,291469,35
2019,Import,United Kingdom,291469,12558
2019,Import,USA,291469,99239
2019,Import,"Areas, nes",291469,8
2019,Export,World,291469,70645125
2019,Export,Algeria,291469,12250
2019,Export,Angola,291469,369
2019,Export,Argentina,291469,148376
2019,Export,Australia,291469,5980
2019,Export,Austria,291469,8600
2019,Export,Bangladesh,291469,113289
2019,Export,Belgium,291469,319080
2019,Export,Brazil,291469,1735806
2019,Export,Myanmar,291469,1006883
2019,Export,Canada,291469,3624512
2019,Export,Chile,291469,12347
2019,Export,Colombia,291469,5900
2019,Export,Czechia,291469,19427
2019,Export,Ecuador,291469,184
2019,Export,Estonia,291469,14334
2019,Export,France,291469,1346434
2019,Export,Germany,291469,2639954
2019,Export,Greece,291469,113430
2019,Export,"China, Hong Kong SAR",291469,61507
2019,Export,Hungary,291469,2649
2019,Export,Indonesia,291469,6755
2019,Export,Ireland,291469,17324
2019,Export,Israel,291469,77160
2019,Export,Italy,291469,3071915
2019,Export,Japan,291469,2642978
2019,Export,Rep. of Korea,291469,1006024
2019,Export,Lebanon,291469,452
2019,Export,Lithuania,291469,36655
2019,Export,Luxembourg,291469,1342
2019,Export,Malaysia,291469,2651
2019,Export,Mexico,291469,1794504
2019,Export,"Other Asia, nes",291469,531027
2019,Export,Netherlands,291469,2636509
2019,Export,Pakistan,291469,425931
2019,Export,Poland,291469,170562
2019,Export,Romania,291469,25506
2019,Export,Russian Federation,291469,141924
2019,Export,India,291469,36289623
2019,Export,Singapore,291469,281494
2019,Export,Slovakia,291469,1000
2019,Export,Viet Nam,291469,259864
2019,Export,Slovenia,291469,535500
2019,Export,South Africa,291469,7173
2019,Export,Spain,291469,408197
2019,Export,Switzerland,291469,72368
2019,Export,Thailand,291469,1109512
2019,Export,United Arab Emirates,291469,7720
2019,Export,Türkiye,291469,483776
2019,Export,Egypt,291469,1078089
2019,Export,United Kingdom,291469,594423
2019,Export,USA,291469,5735856
2019,Import,World,291899,68659150
2019,Import,Australia,291899,2562
2019,Import,Austria,291899,11990627
2019,Import,Armenia,291899,55
2019,Import,Belgium,291899,5294
2019,Import,Brazil,291899,28780
2019,Import,Canada,291899,38028
2019,Import,China,291899,1673704
2019,Import,Finland,291899,1
2019,Import,France,291899,690102
2019,Import,Germany,291899,5784519
2019,Import,Hungary,291899,690
2019,Import,Ireland,291899,13
2019,Import,Israel,291899,8197
2019,Import,Italy,291899,714272
2019,Import,Japan,291899,15656999
2019,Import,Rep. of Korea,291899,1958669
2019,Import,Latvia,291899,20916
2019,Import,Lithuania,291899,315
2019,Import,Mexico,291899,1034077
2019,Import,"Other Asia, nes",291899,896000
2019,Import,Netherlands,291899,17545
2019,Import,New Zealand,291899,343000
2019,Import,Poland,291899,687847
2019,Import,Russian Federation,291899,891
2019,Import,India,291899,18408636
2019,Import,Singapore,291899,701604
2019,Import,Slovakia,291899,1535
2019,Import,Viet Nam,291899,305
2019,Import,Spain,291899,37472
2019,Import,Sweden,291899,44237
2019,Import,Switzerland,291899,72883
2019,Import,Ukraine,291899,219982
2019,Import,United Kingdom,291899,3371148
2019,Import,USA,291899,4248131
2019,Import,"Areas, nes",291899,114
2019,Export,World,291899,486156624
2019,Export,Algeria,291899,47407
2019,Export,Angola,291899,2600
2019,Export,Argentina,291899,18088639
2019,Export,Australia,291899,9670707
2019,Export,Austria,291899,475657
2019,Export,Bahrain,291899,500
2019,Export,Bangladesh,291899,1958573
2019,Export,Belgium,291899,17728813
2019,Export,Bolivia (Plurinational State of),291899,35051
2019,Export,Brazil,291899,36581821
2019,Export,Bulgaria,291899,81901
2019,Export,Myanmar,291899,194391
2019,Export,Belarus,291899,2042870
2019,Export,Cambodia,291899,47706
2019,Export,Canada,291899,454268
2019,Export,Sri Lanka,291899,4940
2019,Export,Chile,291899,1605658
2019,Export,Colombia,291899,13842846
2019,Export,Costa Rica,291899,1355955
2019,Export,Croatia,291899,92274
2019,Export,Cuba,291899,1175669
2019,Export,Cyprus,291899,53139
2019,Export,Czechia,291899,46122
2019,Export,Denmark,291899,619916
2019,Export,Dominican Rep.,291899,203285
2019,Export,Ecuador,291899,1353025
2019,Export,El Salvador,291899,271180
2019,Export,France,291899,22782024
2019,Export,Georgia,291899,30
2019,Export,Germany,291899,9071326
2019,Export,Ghana,291899,320
2019,Export,Greece,291899,415375
2019,Export,Guatemala,291899,4654233
2019,Export,Honduras,291899,47687
2019,Export,"China, Hong Kong SAR",291899,384158
2019,Export,Hungary,291899,87943
2019,Export,Indonesia,291899,7141137
2019,Export,Iran,291899,4436944
2019,Export,Iraq,291899,3094
2019,Export,Ireland,291899,244380
2019,Export,Israel,291899,4847644
2019,Export,Italy,291899,7997836
2019,Export,Côte d'Ivoire,291899,3400
2019,Export,Japan,291899,23598527
2019,Export,Kazakhstan,291899,163620
2019,Export,Jordan,291899,734636
2019,Export,Kenya,291899,39220
2019,Export,Dem. People's Rep. of Korea,291899,11865
2019,Export,Rep. of Korea,291899,16010728
2019,Export,Lebanon,291899,7152
2019,Export,Latvia,291899,2165
2019,Export,Luxembourg,291899,671
2019,Export,Malaysia,291899,4576304
2019,Export,Mexico,291899,6155075
2019,Export,"Other Asia, nes",291899,4105711
2019,Export,Mongolia,291899,450
2019,Export,Morocco,291899,114763
2019,Export,Nepal,291899,16038
2019,Export,Netherlands,291899,11563969
2019,Export,Aruba,291899,57200
2019,Export,New Zealand,291899,639330
2019,Export,Nicaragua,291899,14560
2019,Export,Nigeria,291899,156090
2019,Export,Pakistan,291899,2915265
2019,Export,Paraguay,291899,2605945
2019,Export,Peru,291899,962008
2019,Export,Philippines,291899,1213387
2019,Export,Poland,291899,445237
2019,Export,Romania,291899,58406
2019,Export,Russian Federation,291899,18127096
2019,Export,Saudi Arabia,291899,50418
2019,Export,India,291899,51975516
2019,Export,Singapore,291899,5292182
2019,Export,Viet Nam,291899,730527
2019,Export,Slovenia,291899,172029
2019,Export,South Africa,291899,3043205
2019,Export,Spain,291899,7831052
2019,Export,South Sudan,291899,47574
2019,Export,Sudan,291899,1
2019,Export,Sweden,291899,2778
2019,Export,Switzerland,291899,9196017
2019,Export,Syria,291899,14694
2019,Export,Thailand,291899,5014159
2019,Export,Togo,291899,360
2019,Export,United Arab Emirates,291899,68670
2019,Export,Tunisia,291899,24801
2019,Export,Türkiye,291899,2884381
2019,Export,Uganda,291899,186224
2019,Export,Ukraine,291899,281919
2019,Export,Egypt,291899,407966
2019,Export,United Kingdom,291899,16897055
2019,Export,USA,291899,115085242
2019,Export,Uruguay,291899,2465667
2019,Export,Uzbekistan,291899,35450
2019,Export,Venezuela,291899,875
2019,Import,World,292149,147560371
2019,Import,Australia,292149,2481
2019,Import,Armenia,292149,55
2019,Import,Belgium,292149,935
2019,Import,Canada,292149,620727
2019,Import,China,292149,42233
2019,Import,Czechia,292149,5724
2019,Import,Denmark,292149,328
2019,Import,France,292149,6815
2019,Import,Germany,292149,35066104
2019,Import,"China, Hong Kong SAR",292149,241
2019,Import,Hungary,292149,592
2019,Import,Ireland,292149,661
2019,Import,Israel,292149,13222
2019,Import,Italy,292149,1544
2019,Import,Japan,292149,15117265
2019,Import,Rep. of Korea,292149,2917263
2019,Import,Lithuania,292149,1226
2019,Import,Malaysia,292149,7400
2019,Import,Malta,292149,61500
2019,Import,Mexico,292149,931302
2019,Import,"Other Asia, nes",292149,148880
2019,Import,Netherlands,292149,38688
2019,Import,Poland,292149,174
2019,Import,Russian Federation,292149,1942
2019,Import,India,292149,23384582
2019,Import,Singapore,292149,9979356
2019,Import,Spain,292149,16714
2019,Import,Switzerland,292149,2126163
2019,Import,Ukraine,292149,158522
2019,Import,United Kingdom,292149,12156
2019,Import,USA,292149,56895576
2019,Export,World,292149,173126252
2019,Export,Algeria,292149,368560
2019,Export,Argentina,292149,386468
2019,Export,Australia,292149,306346
2019,Export,Austria,292149,13617
2019,Export,Bangladesh,292149,949354
2019,Export,Armenia,292149,2720
2019,Export,Belgium,292149,4558282
2019,Export,Bolivia (Plurinational State of),292149,2233
2019,Export,Brazil,292149,1568253
2019,Export,Belarus,292149,167043
2019,Export,Cambodia,292149,1550
2019,Export,Canada,292149,6432
2019,Export,Chile,292149,653324
2019,Export,Colombia,292149,158699
2019,Export,Costa Rica,292149,92025
2019,Export,Croatia,292149,18375
2019,Export,Cyprus,292149,67684
2019,Export,Czechia,292149,303224
2019,Export,Denmark,292149,41287
2019,Export,Dominican Rep.,292149,31789
2019,Export,Ecuador,292149,169261
2019,Export,El Salvador,292149,9868
2019,Export,Finland,292149,20052
2019,Export,France,292149,153754
2019,Export,Germany,292149,29148301
2019,Export,Guatemala,292149,902471
2019,Export,Honduras,292149,6501
2019,Export,"China, Hong Kong SAR",292149,1391319
2019,Export,Hungary,292149,397044
2019,Export,Indonesia,292149,317393
2019,Export,Iran,292149,517955
2019,Export,Ireland,292149,3759409
2019,Export,Israel,292149,5701642
2019,Export,Italy,292149,13463009
2019,Export,Jamaica,292149,1130
2019,Export,Japan,292149,16230707
2019,Export,Kazakhstan,292149,82350
2019,Export,Jordan,292149,61471
2019,Export,Dem. People's Rep. of Korea,292149,11120
2019,Export,Rep. of Korea,292149,19873636
2019,Export,Kuwait,292149,103157
2019,Export,Lebanon,292149,37674
2019,Export,Malaysia,292149,74761
2019,Export,Mexico,292149,995070
2019,Export,"Other Asia, nes",292149,1631745
2019,Export,Rep. of Moldova,292149,300
2019,Export,Montenegro,292149,22935
2019,Export,Nepal,292149,6959
2019,Export,Netherlands,292149,185306
2019,Export,Pakistan,292149,4326701
2019,Export,Paraguay,292149,44120
2019,Export,Peru,292149,444417
2019,Export,Poland,292149,1350290
2019,Export,Portugal,292149,1050684
2019,Export,Romania,292149,7779
2019,Export,Russian Federation,292149,1554867
2019,Export,Saudi Arabia,292149,62152
2019,Export,Serbia,292149,166708
2019,Export,India,292149,41509549
2019,Export,Singapore,292149,70099
2019,Export,Slovakia,292149,400
2019,Export,Viet Nam,292149,547912
2019,Export,Slovenia,292149,2
2019,Export,South Africa,292149,250852
2019,Export,Spain,292149,2088863
2019,Export,Sweden,292149,61662
2019,Export,Switzerland,292149,4083815
2019,Export,Tajikistan,292149,6753
2019,Export,Thailand,292149,1404323
2019,Export,United Arab Emirates,292149,224670
2019,Export,Türkiye,292149,1718210
2019,Export,Ukraine,292149,477948
2019,Export,Egypt,292149,284584
2019,Export,United Kingdom,292149,144182
2019,Export,USA,292149,5966658
2019,Export,Uruguay,292149,304487
2019,Import,World,292217,2335025
2019,Import,Germany,292217,1701000
2019,Import,USA,292217,634025
2019,Export,World,292217,221323
2019,Export,Germany,292217,50
2019,Export,"Other Asia, nes",292217,540
2019,Export,India,292217,26000
2019,Export,Thailand,292217,194680
2019,Export,USA,292217,53
2019,Import,World,292218,478
2019,Import,Brazil,292218,478
2019,Import,World,292219,114580404
2019,Import,Australia,292219,10627
2019,Import,Austria,292219,84
2019,Import,Belgium,292219,9235837
2019,Import,Bulgaria,292219,73050
2019,Import,Canada,292219,12751
2019,Import,China,292219,454442
2019,Import,Czechia,292219,5600
2019,Import,Denmark,292219,27957
2019,Import,Finland,292219,2681
2019,Import,France,292219,2617360
2019,Import,Germany,292219,10695068
2019,Import,Hungary,292219,4484516
2019,Import,Indonesia,292219,1199
2019,Import,Ireland,292219,1867
2019,Import,Israel,292219,82087
2019,Import,Italy,292219,175757
2019,Import,Japan,292219,8332436
2019,Import,Rep. of Korea,292219,1374975
2019,Import,Latvia,292219,750
2019,Import,Lithuania,292219,948
2019,Import,Malaysia,292219,113
2019,Import,Mexico,292219,3750
2019,Import,"Other Asia, nes",292219,351401
2019,Import,Netherlands,292219,105434
2019,Import,Poland,292219,318
2019,Import,Romania,292219,1952
2019,Import,Russian Federation,292219,500
2019,Import,India,292219,18795996
2019,Import,Singapore,292219,21518
2019,Import,Slovakia,292219,4000
2019,Import,Spain,292219,4472976
2019,Import,Sweden,292219,1462426
2019,Import,Switzerland,292219,59720
2019,Import,Thailand,292219,4118150
2019,Import,Uganda,292219,268
2019,Import,Ukraine,292219,15981
2019,Import,Egypt,292219,110
2019,Import,United Kingdom,292219,1696714
2019,Import,USA,292219,45878723
2019,Import,Uruguay,292219,42
2019,Import,"Areas, nes",292219,320
2019,Export,World,292219,349654190
2019,Export,Algeria,292219,769754
2019,Export,Azerbaijan,292219,55704
2019,Export,Argentina,292219,3494818
2019,Export,Australia,292219,2042672
2019,Export,Bahamas,292219,80452
2019,Export,Bahrain,292219,16225
2019,Export,Bangladesh,292219,616037
2019,Export,Armenia,292219,216
2019,Export,Belgium,292219,2867925
2019,Export,Bolivia (Plurinational State of),292219,12475
2019,Export,Brazil,292219,5884360
2019,Export,Bulgaria,292219,49331
2019,Export,Myanmar,292219,87261
2019,Export,Belarus,292219,53780
2019,Export,Canada,292219,988096
2019,Export,Sri Lanka,292219,454293
2019,Export,Chad,292219,327750
2019,Export,Chile,292219,754613
2019,Export,Colombia,292219,2573605
2019,Export,Dem. Rep. of the Congo,292219,61800
2019,Export,Costa Rica,292219,84318
2019,Export,Croatia,292219,179467
2019,Export,Cyprus,292219,3248
2019,Export,Czechia,292219,60189
2019,Export,Dominican Rep.,292219,56350
2019,Export,Ecuador,292219,7560
2019,Export,El Salvador,292219,57961
2019,Export,Estonia,292219,9968
2019,Export,Finland,292219,2014406
2019,Export,France,292219,14896984
2019,Export,Georgia,292219,11337
2019,Export,Germany,292219,12033712
2019,Export,Ghana,292219,37480
2019,Export,Greece,292219,18850
2019,Export,Guatemala,292219,587824
2019,Export,Honduras,292219,9179
2019,Export,"China, Hong Kong SAR",292219,223414
2019,Export,Hungary,292219,24819
2019,Export,Indonesia,292219,7148882
2019,Export,Iran,292219,1658280
2019,Export,Ireland,292219,223524
2019,Export,Israel,292219,159171
2019,Export,Italy,292219,10536909
2019,Export,Côte d'Ivoire,292219,315840
2019,Export,Jamaica,292219,966
2019,Export,Japan,292219,15915780
2019,Export,Kazakhstan,292219,1800
2019,Export,Jordan,292219,22447
2019,Export,Kenya,292219,103714
2019,Export,Dem. People's Rep. of Korea,292219,71802
2019,Export,Rep. of Korea,292219,30705815
2019,Export,Kuwait,292219,1354192
2019,Export,Lao People's Dem. Rep.,292219,58692
2019,Export,Lebanon,292219,48858
2019,Export,Latvia,292219,580318
2019,Export,Lithuania,292219,176471
2019,Export,"China, Macao SAR",292219,2614
2019,Export,Malaysia,292219,3447246
2019,Export,Mexico,292219,8802414
2019,Export,"Other Asia, nes",292219,8906248
2019,Export,Mongolia,292219,1800
2019,Export,Morocco,292219,836838
2019,Export,Mozambique,292219,49113
2019,Export,Nepal,292219,907
2019,Export,Netherlands,292219,10531120
2019,Export,New Zealand,292219,370387
2019,Export,Nicaragua,292219,37285
2019,Export,Niger,292219,35000
2019,Export,Nigeria,292219,64498
2019,Export,Pakistan,292219,733640
2019,Export,Panama,292219,210091
2019,Export,Paraguay,292219,46868
2019,Export,Peru,292219,305522
2019,Export,Philippines,292219,1293929
2019,Export,Poland,292219,71659
2019,Export,Qatar,292219,1083978
2019,Export,Russian Federation,292219,3293930
2019,Export,Saudi Arabia,292219,718682
2019,Export,Senegal,292219,2785
2019,Export,India,292219,59123320
2019,Export,Singapore,292219,1283430
2019,Export,Viet Nam,292219,12437636
2019,Export,Slovenia,292219,84494
2019,Export,Somalia,292219,2500
2019,Export,South Africa,292219,3213264
2019,Export,Zimbabwe,292219,5000
2019,Export,Spain,292219,11226428
2019,Export,South Sudan,292219,2446
2019,Export,Sudan,292219,308559
2019,Export,Sweden,292219,7204678
2019,Export,Switzerland,292219,3275369
2019,Export,Thailand,292219,6121970
2019,Export,United Arab Emirates,292219,2665296
2019,Export,Tunisia,292219,67701
2019,Export,Türkiye,292219,14656949
2019,Export,Turkmenistan,292219,3600
2019,Export,Uganda,292219,1392683
2019,Export,Ukraine,292219,275816
2019,Export,Egypt,292219,4704082
2019,Export,United Kingdom,292219,15514131
2019,Export,United Rep. of Tanzania,292219,156300
2019,Export,USA,292219,43951765
2019,Export,Uruguay,292219,438024
2019,Export,Uzbekistan,292219,97701
2019,Export,Venezuela,292219,2800
2019,Import,World,292229,24176081
2019,Import,Austria,292229,109112
2019,Import,Belgium,292229,61
2019,Import,Canada,292229,5969
2019,Import,China,292229,26928
2019,Import,Czechia,292229,32
2019,Import,France,292229,144514
2019,Import,Germany,292229,400790
2019,Import,Ireland,292229,516
2019,Import,Israel,292229,17575
2019,Import,Italy,292229,24495
2019,Import,Japan,292229,3236109
2019,Import,Rep. of Korea,292229,780480
2019,Import,Lithuania,292229,550
2019,Import,"Other Asia, nes",292229,981330
2019,Import,Netherlands,292229,181
2019,Import,Poland,292229,133
2019,Import,Russian Federation,292229,1412
2019,Import,India,292229,17378935
2019,Import,Slovakia,292229,762
2019,Import,Viet Nam,292229,8250
2019,Import,Spain,292229,50195
2019,Import,Sweden,292229,1609
2019,Import,Switzerland,292229,891058
2019,Import,Ukraine,292229,1964
2019,Import,United Kingdom,292229,6201
2019,Import,USA,292229,106920
2019,Export,World,292229,354729019
2019,Export,Algeria,292229,163294
2019,Export,Angola,292229,156
2019,Export,Argentina,292229,356289
2019,Export,Australia,292229,85468
2019,Export,Bangladesh,292229,9349574
2019,Export,Belgium,292229,1426778
2019,Export,Bolivia (Plurinational State of),292229,52500
2019,Export,Brazil,292229,2524234
2019,Export,Bulgaria,292229,189209
2019,Export,Canada,292229,677941
2019,Export,Sri Lanka,292229,1500
2019,Export,Chile,292229,78327
2019,Export,Colombia,292229,410854
2019,Export,Croatia,292229,253355
2019,Export,Cyprus,292229,1235
2019,Export,Czechia,292229,17809
2019,Export,El Salvador,292229,29607
2019,Export,Finland,292229,319
2019,Export,France,292229,643116
2019,Export,Georgia,292229,3520
2019,Export,Germany,292229,28738743
2019,Export,"China, Hong Kong SAR",292229,265376
2019,Export,Hungary,292229,58854
2019,Export,Indonesia,292229,555557
2019,Export,Iran,292229,4976171
2019,Export,Ireland,292229,540
2019,Export,Italy,292229,4869280
2019,Export,Japan,292229,23695932
2019,Export,Jordan,292229,39
